Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations,Hospitalizations rate,Deaths,Deaths rate
"February 19, 2021",Brant County Health Unit,9,9,5.9,19,7,12.4,0,0,0,0
"February 20, 2021",Brant County Health Unit,8,10,5.2,6,10,3.9,0,0,0,0
"February 21, 2021",Brant County Health Unit,15,9,9.8,5,9,3.3,0,0,0,0
"February 22, 2021",Brant County Health Unit,16,10,10.4,6,8,3.9,0,0,0,0
"February 23, 2021",Brant County Health Unit,22,12,14.3,14,8,9.1,0,0,0,0
"February 24, 2021",Brant County Health Unit,40,13,26,26,9,16.9,0,0,0,0
"February 25, 2021",Brant County Health Unit,38,17,24.7,35,12,22.8,0,0,0,0
"February 26, 2021",Brant County Health Unit,22,21,14.3,26,16,16.9,0,0,0,0
"February 27, 2021",Brant County Health Unit,13,23,8.5,34,17,22.1,0,0,0,0
"February 28, 2021",Brant County Health Unit,9,24,5.9,12,21,7.8,0,0,0,0
"March 1, 2021",Brant County Health Unit,11,23,7.2,20,22,13,1,0.7,0,0
"March 2, 2021",Brant County Health Unit,9,22,5.9,4,24,2.6,0,0,0,0
"March 3, 2021",Brant County Health Unit,16,20,10.4,10,22,6.5,0,0,0,0
"March 4, 2021",Brant County Health Unit,10,17,6.5,8,20,5.2,0,0,0,0
"March 5, 2021",Brant County Health Unit,18,13,11.7,8,16,5.2,0,0,0,0
"March 6, 2021",Brant County Health Unit,5,12,3.3,24,14,15.6,2,1.3,0,0
"March 7, 2021",Brant County Health Unit,11,11,7.2,6,12,3.9,0,0,0,0
"March 8, 2021",Brant County Health Unit,15,11,9.8,13,11,8.5,0,0,0,0
"March 9, 2021",Brant County Health Unit,23,12,15,11,10,7.2,0,0,0,0
"March 10, 2021",Brant County Health Unit,21,14,13.7,12,11,7.8,0,0,1,0.7
"March 11, 2021",Brant County Health Unit,16,15,10.4,21,12,13.7,0,0,0,0
"March 12, 2021",Brant County Health Unit,18,16,11.7,11,14,7.2,0,0,0,0
"March 13, 2021",Brant County Health Unit,18,16,11.7,25,14,16.3,0,0,0,0
"March 14, 2021",Brant County Health Unit,8,17,5.2,17,14,11.1,0,0,0,0
"March 15, 2021",Brant County Health Unit,9,17,5.9,15,16,9.8,0,0,0,0
"March 16, 2021",Brant County Health Unit,10,16,6.5,9,16,5.9,1,0.7,0,0
"March 17, 2021",Brant County Health Unit,13,14,8.5,10,16,6.5,0,0,0,0
"March 18, 2021",Brant County Health Unit,6,13,3.9,5,15,3.3,1,0.7,0,0
"March 19, 2021",Brant County Health Unit,16,12,10.4,16,13,10.4,0,0,0,0
"March 20, 2021",Brant County Health Unit,10,11,6.5,14,14,9.1,0,0,0,0
"March 21, 2021",Brant County Health Unit,7,10,4.6,5,12,3.3,0,0,0,0
"March 22, 2021",Brant County Health Unit,18,10,11.7,4,11,2.6,0,0,0,0
"March 23, 2021",Brant County Health Unit,14,11,9.1,7,9,4.6,0,0,0,0
"March 24, 2021",Brant County Health Unit,16,12,10.4,21,9,13.7,0,0,0,0
"March 25, 2021",Brant County Health Unit,16,12,10.4,13,10,8.5,0,0,1,0.7
"March 26, 2021",Brant County Health Unit,18,14,11.7,9,11,5.9,2,1.3,0,0
"March 27, 2021",Brant County Health Unit,13,14,8.5,12,10,7.8,0,0,0,0
"March 28, 2021",Brant County Health Unit,22,15,14.3,15,10,9.8,0,0,0,0
"March 29, 2021",Brant County Health Unit,23,17,15,16,12,10.4,0,0,0,0
"March 30, 2021",Brant County Health Unit,20,17,13,14,13,9.1,2,1.3,0,0
"March 31, 2021",Brant County Health Unit,28,18,18.2,20,14,13,1,0.7,0,0
"April 1, 2021",Brant County Health Unit,36,20,23.4,27,14,17.6,1,0.7,0,0
"April 2, 2021",Brant County Health Unit,25,23,16.3,11,16,7.2,0,0,0,0
"April 3, 2021",Brant County Health Unit,23,24,15,10,16,6.5,0,0,0,0
"April 4, 2021",Brant County Health Unit,13,25,8.5,35,16,22.8,0,0,0,0
"April 5, 2021",Brant County Health Unit,31,24,20.2,47,19,30.6,1,0.7,0,0
"April 6, 2021",Brant County Health Unit,32,25,20.8,22,23,14.3,2,1.3,0,0
"April 7, 2021",Brant County Health Unit,43,27,28,34,25,22.1,0,0,0,0
"April 8, 2021",Brant County Health Unit,34,29,22.1,15,27,9.8,1,0.7,0,0
"April 9, 2021",Brant County Health Unit,37,29,24.1,31,25,20.2,1,0.7,0,0
"April 10, 2021",Brant County Health Unit,39,30,25.4,34,28,22.1,1,0.7,0,0
"April 11, 2021",Brant County Health Unit,40,33,26,12,31,7.8,3,2,0,0
"April 12, 2021",Brant County Health Unit,28,37,18.2,58,28,37.8,1,0.7,0,0
"April 13, 2021",Brant County Health Unit,37,36,24.1,45,29,29.3,2,1.3,0,0
"April 14, 2021",Brant County Health Unit,34,37,22.1,49,33,31.9,1,0.7,0,0
"April 15, 2021",Brant County Health Unit,33,36,21.5,52,35,33.9,2,1.3,0,0
"April 16, 2021",Brant County Health Unit,36,35,23.4,21,40,13.7,0,0,0,0
"April 17, 2021",Brant County Health Unit,38,35,24.7,29,39,18.9,1,0.7,0,0
"April 18, 2021",Brant County Health Unit,33,35,21.5,37,38,24.1,1,0.7,1,0.7
"April 19, 2021",Brant County Health Unit,51,34,33.2,41,42,26.7,2,1.3,0,0
"April 20, 2021",Brant County Health Unit,33,37,21.5,48,39,31.3,0,0,1,0.7
"April 21, 2021",Brant County Health Unit,43,37,28,51,40,33.2,1,0.7,1,0.7
"April 22, 2021",Brant County Health Unit,31,38,20.2,40,40,26,1,0.7,0,0
"April 23, 2021",Brant County Health Unit,26,38,16.9,24,38,15.6,0,0,0,0
"April 24, 2021",Brant County Health Unit,21,36,13.7,43,39,28,1,0.7,1,0.7
"April 25, 2021",Brant County Health Unit,20,34,13,22,41,14.3,1,0.7,0,0
"April 26, 2021",Brant County Health Unit,21,32,13.7,17,38,11.1,5,3.3,0,0
"April 27, 2021",Brant County Health Unit,26,28,16.9,27,35,17.6,0,0,1,0.7
"April 28, 2021",Brant County Health Unit,33,27,21.5,28,32,18.2,2,1.3,0,0
"April 29, 2021",Brant County Health Unit,24,25,15.6,28,29,18.2,0,0,0,0
"April 30, 2021",Brant County Health Unit,11,24,7.2,35,27,22.8,1,0.7,0,0
"May 1, 2021",Brant County Health Unit,27,22,17.6,16,29,10.4,1,0.7,0,0
"May 2, 2021",Brant County Health Unit,18,23,11.7,23,25,15,0,0,0,0
"May 3, 2021",Brant County Health Unit,28,23,18.2,19,25,12.4,2,1.3,1,0.7
"May 4, 2021",Brant County Health Unit,28,24,18.2,29,25,18.9,1,0.7,1,0.7
"May 5, 2021",Brant County Health Unit,29,24,18.9,27,25,17.6,2,1.3,0,0
"May 6, 2021",Brant County Health Unit,20,24,13,32,25,20.8,1,0.7,0,0
"May 7, 2021",Brant County Health Unit,20,23,13,14,26,9.1,0,0,0,0
"May 8, 2021",Brant County Health Unit,19,24,12.4,18,23,11.7,1,0.7,0,0
"May 9, 2021",Brant County Health Unit,18,23,11.7,3,23,2,1,0.7,0,0
"May 10, 2021",Brant County Health Unit,14,23,9.1,33,20,21.5,1,0.7,0,0
"May 11, 2021",Brant County Health Unit,26,21,16.9,28,22,18.2,2,1.3,0,0
"May 12, 2021",Brant County Health Unit,26,21,16.9,19,22,12.4,1,0.7,0,0
"May 13, 2021",Brant County Health Unit,14,20,9.1,24,21,15.6,1,0.7,0,0
"May 14, 2021",Brant County Health Unit,17,20,11.1,20,20,13,0,0,0,0
"May 15, 2021",Brant County Health Unit,15,19,9.8,16,21,10.4,0,0,0,0
"May 16, 2021",Brant County Health Unit,16,19,10.4,20,20,13,1,0.7,0,0
"May 17, 2021",Brant County Health Unit,12,18,7.8,9,23,5.9,1,0.7,0,0
"May 18, 2021",Brant County Health Unit,12,18,7.8,24,19,15.6,0,0,0,0
"May 19, 2021",Brant County Health Unit,18,16,11.7,14,19,9.1,0,0,0,0
"May 20, 2021",Brant County Health Unit,12,15,7.8,21,18,13.7,0,0,0,0
"May 21, 2021",Brant County Health Unit,10,15,6.5,8,18,5.2,0,0,0,0
"May 22, 2021",Brant County Health Unit,11,14,7.2,10,16,6.5,0,0,0,0
"May 23, 2021",Brant County Health Unit,8,13,5.2,12,15,7.8,0,0,0,0
"May 24, 2021",Brant County Health Unit,10,12,6.5,7,14,4.6,1,0.7,0,0
"May 25, 2021",Brant County Health Unit,17,12,11.1,13,14,8.5,2,1.3,0,0
"May 26, 2021",Brant County Health Unit,10,12,6.5,19,12,12.4,0,0,0,0
"May 27, 2021",Brant County Health Unit,12,11,7.8,9,13,5.9,0,0,0,0
"May 28, 2021",Brant County Health Unit,11,11,7.2,21,11,13.7,0,0,0,0
"May 29, 2021",Brant County Health Unit,12,11,7.8,7,13,4.6,0,0,0,0
"May 30, 2021",Brant County Health Unit,12,11,7.8,11,13,7.2,1,0.7,0,0
"May 31, 2021",Brant County Health Unit,10,12,6.5,5,12,3.3,0,0,0,0
"June 1, 2021",Brant County Health Unit,12,12,7.8,12,12,7.8,0,0,0,0
"June 2, 2021",Brant County Health Unit,4,11,2.6,14,12,9.1,0,0,0,0
"June 3, 2021",Brant County Health Unit,7,10,4.6,12,11,7.8,1,0.7,0,0
"June 4, 2021",Brant County Health Unit,5,10,3.3,9,12,5.9,0,0,0,0
"June 5, 2021",Brant County Health Unit,6,9,3.9,10,10,6.5,1,0.7,0,0
"June 6, 2021",Brant County Health Unit,7,8,4.6,7,10,4.6,1,0.7,0,0
"June 7, 2021",Brant County Health Unit,6,7,3.9,5,10,3.3,1,0.7,0,0
"June 8, 2021",Brant County Health Unit,8,7,5.2,5,10,3.3,0,0,0,0
"June 9, 2021",Brant County Health Unit,8,6,5.2,8,9,5.2,0,0,0,0
"June 10, 2021",Brant County Health Unit,2,7,1.3,12,8,7.8,0,0,0,0
"June 11, 2021",Brant County Health Unit,2,6,1.3,4,8,2.6,0,0,0,0
"June 12, 2021",Brant County Health Unit,3,6,2,3,7,2,1,0.7,0,0
"June 13, 2021",Brant County Health Unit,3,5,2,3,6,2,0,0,0,0
"June 14, 2021",Brant County Health Unit,3,5,2,3,6,2,1,0.7,0,0
"June 15, 2021",Brant County Health Unit,1,4,0.7,8,5,5.2,1,0.7,0,0
"June 16, 2021",Brant County Health Unit,6,3,3.9,0,6,0,0,0,0,0
"June 17, 2021",Brant County Health Unit,1,3,0.7,5,5,3.3,0,0,0,0
"June 18, 2021",Brant County Health Unit,1,3,0.7,1,4,0.7,0,0,0,0
"June 19, 2021",Brant County Health Unit,0,3,0,2,3,1.3,1,0.7,0,0
"June 20, 2021",Brant County Health Unit,1,2,0.7,2,3,1.3,0,0,0,0
"June 21, 2021",Brant County Health Unit,3,2,2,1,3,0.7,1,0.7,0,0
"June 22, 2021",Brant County Health Unit,4,2,2.6,1,3,0.7,0,0,0,0
"June 23, 2021",Brant County Health Unit,1,2,0.7,2,2,1.3,0,0,0,0
"June 24, 2021",Brant County Health Unit,1,2,0.7,2,2,1.3,0,0,0,0
"June 25, 2021",Brant County Health Unit,2,2,1.3,2,2,1.3,1,0.7,0,0
"June 26, 2021",Brant County Health Unit,0,2,0,4,2,2.6,0,0,0,0
"June 27, 2021",Brant County Health Unit,0,2,0,0,2,0,0,0,0,0
"June 28, 2021",Brant County Health Unit,2,2,1.3,1,2,0.7,0,0,0,0
"June 29, 2021",Brant County Health Unit,1,1,0.7,1,2,0.7,0,0,0,0
"June 30, 2021",Brant County Health Unit,3,1,2,1,2,0.7,0,0,0,0
"July 1, 2021",Brant County Health Unit,1,1,0.7,1,2,0.7,0,0,0,0
"July 2, 2021",Brant County Health Unit,2,1,1.3,0,1,0,0,0,0,0
"July 3, 2021",Brant County Health Unit,0,1,0,2,1,1.3,0,0,0,0
"July 4, 2021",Brant County Health Unit,0,1,0,2,1,1.3,0,0,0,0
"July 5, 2021",Brant County Health Unit,2,1,1.3,1,1,0.7,1,0.7,0,0
"July 6, 2021",Brant County Health Unit,1,1,0.7,2,1,1.3,0,0,0,0
"July 7, 2021",Brant County Health Unit,1,1,0.7,2,1,1.3,0,0,0,0
"July 8, 2021",Brant County Health Unit,2,1,1.3,0,1,0,0,0,0,0
"July 9, 2021",Brant County Health Unit,1,1,0.7,2,1,1.3,0,0,0,0
"July 10, 2021",Brant County Health Unit,0,1,0,3,2,2,1,0.7,0,0
"July 11, 2021",Brant County Health Unit,4,1,2.6,0,2,0,0,0,0,0
"July 12, 2021",Brant County Health Unit,1,2,0.7,0,1,0,0,0,0,0
"July 13, 2021",Brant County Health Unit,0,1,0,0,1,0,0,0,0,0
"July 14, 2021",Brant County Health Unit,1,1,0.7,1,1,0.7,0,0,0,0
"July 15, 2021",Brant County Health Unit,2,1,1.3,0,1,0,0,0,0,0
"July 16, 2021",Brant County Health Unit,0,1,0,3,1,2,0,0,0,0
"July 17, 2021",Brant County Health Unit,0,1,0,0,1,0,0,0,0,0
"July 18, 2021",Brant County Health Unit,0,1,0,0,1,0,0,0,0,0
"July 19, 2021",Brant County Health Unit,4,1,2.6,5,1,3.3,0,0,0,0
"July 20, 2021",Brant County Health Unit,0,1,0,2,1,1.3,0,0,0,0
"July 21, 2021",Brant County Health Unit,0,1,0,0,2,0,0,0,0,0
"July 22, 2021",Brant County Health Unit,2,1,1.3,1,1,0.7,0,0,0,0
"July 23, 2021",Brant County Health Unit,4,1,2.6,0,2,0,0,0,0,0
"July 24, 2021",Brant County Health Unit,4,1,2.6,1,1,0.7,0,0,0,0
"July 25, 2021",Brant County Health Unit,2,2,1.3,3,1,2,0,0,0,0
"July 26, 2021",Brant County Health Unit,0,2,0,3,2,2,0,0,0,0
"July 27, 2021",Brant County Health Unit,2,2,1.3,0,1,0,0,0,0,0
"July 28, 2021",Brant County Health Unit,2,2,1.3,3,1,2,0,0,0,0
"July 29, 2021",Brant County Health Unit,0,2,0,0,2,0,0,0,0,0
"July 30, 2021",Brant County Health Unit,4,2,2.6,0,1,0,1,0.7,0,0
"July 31, 2021",Brant County Health Unit,2,2,1.3,1,1,0.7,0,0,0,0
"August 1, 2021",Brant County Health Unit,2,2,1.3,5,1,3.3,0,0,0,0
"August 2, 2021",Brant County Health Unit,9,2,5.9,1,2,0.7,1,0.7,0,0
"August 3, 2021",Brant County Health Unit,4,3,2.6,1,1,0.7,0,0,0,0
"August 4, 2021",Brant County Health Unit,3,3,2,4,2,2.6,1,0.7,0,0
"August 5, 2021",Brant County Health Unit,8,3,5.2,8,2,5.2,2,1.3,0,0
"August 6, 2021",Brant County Health Unit,4,5,2.6,2,3,1.3,0,0,0,0
"August 7, 2021",Brant County Health Unit,3,5,2,2,3,1.3,1,0.7,0,0
"August 8, 2021",Brant County Health Unit,6,5,3.9,1,3,0.7,0,0,0,0
"August 9, 2021",Brant County Health Unit,7,5,4.6,5,3,3.3,0,0,0,0
"August 10, 2021",Brant County Health Unit,8,5,5.2,7,3,4.6,2,1.3,0,0
"August 11, 2021",Brant County Health Unit,8,6,5.2,12,4,7.8,1,0.7,0,0
"August 12, 2021",Brant County Health Unit,7,6,4.6,3,5,2,1,0.7,0,0
"August 13, 2021",Brant County Health Unit,9,6,5.9,14,5,9.1,1,0.7,0,0
"August 14, 2021",Brant County Health Unit,7,7,4.6,6,6,3.9,3,2,0,0
"August 15, 2021",Brant County Health Unit,6,7,3.9,3,7,2,0,0,0,0
"August 16, 2021",Brant County Health Unit,13,7,8.5,13,7,8.5,0,0,0,0
"August 17, 2021",Brant County Health Unit,5,8,3.3,9,8,5.9,1,0.7,0,0
"August 18, 2021",Brant County Health Unit,11,8,7.2,5,9,3.3,0,0,0,0
"August 19, 2021",Brant County Health Unit,5,8,3.3,14,8,9.1,2,1.3,0,0
"August 20, 2021",Brant County Health Unit,8,8,5.2,4,9,2.6,0,0,1,0.7
"August 21, 2021",Brant County Health Unit,4,8,2.6,13,8,8.5,0,0,0,0
"August 22, 2021",Brant County Health Unit,10,7,6.5,5,9,3.3,1,0.7,0,0
"August 23, 2021",Brant County Health Unit,4,8,2.6,6,9,3.9,1,0.7,0,0
"August 24, 2021",Brant County Health Unit,9,7,5.9,6,8,3.9,0,0,0,0
"August 25, 2021",Brant County Health Unit,16,7,10.4,5,8,3.3,1,0.7,2,1.3
"August 26, 2021",Brant County Health Unit,15,8,9.8,11,8,7.2,0,0,0,0
"August 27, 2021",Brant County Health Unit,4,9,2.6,15,7,9.8,1,0.7,0,0
"August 28, 2021",Brant County Health Unit,14,9,9.1,1,9,0.7,0,0,0,0
"August 29, 2021",Brant County Health Unit,5,10,3.3,14,7,9.1,0,0,0,0
"August 30, 2021",Brant County Health Unit,22,10,14.3,10,8,6.5,1,0.7,0,0
"August 31, 2021",Brant County Health Unit,13,12,8.5,14,9,9.1,0,0,1,0.7
"September 1, 2021",Brant County Health Unit,15,13,9.8,15,10,9.8,1,0.7,1,0.7
"September 2, 2021",Brant County Health Unit,9,13,5.9,23,11,15,0,0,0,0
"September 3, 2021",Brant County Health Unit,19,12,12.4,12,13,7.8,1,0.7,0,0
"September 4, 2021",Brant County Health Unit,9,14,5.9,11,13,7.2,2,1.3,0,0
"September 5, 2021",Brant County Health Unit,10,13,6.5,14,14,9.1,0,0,0,0
"September 6, 2021",Brant County Health Unit,14,14,9.1,7,14,4.6,1,0.7,0,0
"September 7, 2021",Brant County Health Unit,22,13,14.3,8,14,5.2,1,0.7,0,0
"September 8, 2021",Brant County Health Unit,7,14,4.6,11,13,7.2,0,0,0,0
"September 9, 2021",Brant County Health Unit,9,13,5.9,20,12,13,0,0,1,0.7
"September 10, 2021",Brant County Health Unit,18,13,11.7,11,12,7.2,0,0,1,0.7
"September 11, 2021",Brant County Health Unit,20,13,13,13,12,8.5,0,0,0,0
"September 12, 2021",Brant County Health Unit,9,14,5.9,24,12,15.6,2,1.3,0,0
"September 13, 2021",Brant County Health Unit,8,14,5.2,15,13,9.8,0,0,0,0
"September 14, 2021",Brant County Health Unit,13,13,8.5,6,15,3.9,0,0,1,0.7
"September 15, 2021",Brant County Health Unit,10,12,6.5,11,14,7.2,2,1.3,0,0
"September 16, 2021",Brant County Health Unit,14,12,9.1,18,14,11.7,1,0.7,1,0.7
"September 17, 2021",Brant County Health Unit,12,13,7.8,10,14,6.5,0,0,1,0.7
"September 18, 2021",Brant County Health Unit,6,12,3.9,5,14,3.3,0,0,1,0.7
"September 19, 2021",Brant County Health Unit,5,10,3.3,10,13,6.5,0,0,0,0
"September 20, 2021",Brant County Health Unit,15,10,9.8,3,11,2,1,0.7,0,0
"September 21, 2021",Brant County Health Unit,18,11,11.7,15,9,9.8,0,0,0,0
"September 22, 2021",Brant County Health Unit,5,11,3.3,10,10,6.5,0,0,0,0
"September 23, 2021",Brant County Health Unit,8,11,5.2,12,10,7.8,1,0.7,0,0
"September 24, 2021",Brant County Health Unit,16,10,10.4,10,9,6.5,0,0,0,0
"September 25, 2021",Brant County Health Unit,4,10,2.6,19,9,12.4,0,0,0,0
"September 26, 2021",Brant County Health Unit,3,10,2,10,11,6.5,0,0,0,0
"September 27, 2021",Brant County Health Unit,10,10,6.5,7,11,4.6,0,0,0,0
"September 28, 2021",Brant County Health Unit,5,9,3.3,4,12,2.6,1,0.7,0,0
"September 29, 2021",Brant County Health Unit,2,7,1.3,3,10,2,0,0,0,0
"September 30, 2021",Brant County Health Unit,4,7,2.6,5,9,3.3,0,0,0,0
"October 1, 2021",Brant County Health Unit,8,6,5.2,8,8,5.2,2,1.3,0,0
"October 2, 2021",Brant County Health Unit,10,5,6.5,1,8,0.7,0,0,0,0
"October 3, 2021",Brant County Health Unit,10,6,6.5,9,5,5.9,0,0,0,0
"October 4, 2021",Brant County Health Unit,15,7,9.8,7,5,4.6,0,0,0,0
"October 5, 2021",Brant County Health Unit,8,8,5.2,12,5,7.8,0,0,0,0
"October 6, 2021",Brant County Health Unit,3,8,2,5,6,3.3,0,0,0,0
"October 7, 2021",Brant County Health Unit,3,8,2,6,7,3.9,0,0,0,0
"October 8, 2021",Brant County Health Unit,2,8,1.3,3,7,2,0,0,0,0
"October 9, 2021",Brant County Health Unit,3,7,2,2,6,1.3,1,0.7,0,0
"October 10, 2021",Brant County Health Unit,3,6,2,12,6,7.8,0,0,0,0
"October 11, 2021",Brant County Health Unit,8,5,5.2,1,7,0.7,0,0,0,0
"October 12, 2021",Brant County Health Unit,3,4,2,6,6,3.9,0,0,0,0
"October 13, 2021",Brant County Health Unit,4,4,2.6,3,5,2,0,0,0,0
"October 14, 2021",Brant County Health Unit,3,4,2,2,5,1.3,0,0,0,0
"October 15, 2021",Brant County Health Unit,13,4,8.5,10,4,6.5,1,0.7,0,0
"October 16, 2021",Brant County Health Unit,2,5,1.3,5,5,3.3,0,0,0,0
"October 17, 2021",Brant County Health Unit,3,5,2,12,6,7.8,0,0,0,0
"October 18, 2021",Brant County Health Unit,3,5,2,3,6,2,0,0,0,0
"October 19, 2021",Brant County Health Unit,7,4,4.6,2,6,1.3,0,0,0,0
"October 20, 2021",Brant County Health Unit,10,5,6.5,10,5,6.5,1,0.7,0,0
"October 21, 2021",Brant County Health Unit,9,6,5.9,6,6,3.9,2,1.3,0,0
"October 22, 2021",Brant County Health Unit,4,7,2.6,7,7,4.6,0,0,0,0
"October 23, 2021",Brant County Health Unit,6,5,3.9,1,6,0.7,0,0,0,0
"October 24, 2021",Brant County Health Unit,2,6,1.3,3,6,2,0,0,0,0
"October 25, 2021",Brant County Health Unit,3,6,2,0,5,0,0,0,0,0
"October 26, 2021",Brant County Health Unit,7,6,4.6,5,4,3.3,0,0,0,0
"October 27, 2021",Brant County Health Unit,7,6,4.6,14,5,9.1,0,0,0,0
"October 28, 2021",Brant County Health Unit,9,5,5.9,4,5,2.6,0,0,0,0
"October 29, 2021",Brant County Health Unit,3,5,2,4,5,2.6,1,0.7,0,0
"October 30, 2021",Brant County Health Unit,2,5,1.3,3,4,2,1,0.7,0,0
"October 31, 2021",Brant County Health Unit,10,5,6.5,2,5,1.3,0,0,0,0
"November 1, 2021",Brant County Health Unit,2,6,1.3,12,5,7.8,0,0,0,0
"November 2, 2021",Brant County Health Unit,1,6,0.7,5,6,3.3,1,0.7,0,0
"November 3, 2021",Brant County Health Unit,9,5,5.9,5,6,3.3,0,0,0,0
"November 4, 2021",Brant County Health Unit,11,5,7.2,1,5,0.7,0,0,0,0
"November 5, 2021",Brant County Health Unit,9,5,5.9,10,5,6.5,0,0,0,0
"November 6, 2021",Brant County Health Unit,10,6,6.5,4,5,2.6,0,0,0,0
"November 7, 2021",Brant County Health Unit,9,7,5.9,18,6,11.7,0,0,0,0
"November 8, 2021",Brant County Health Unit,8,7,5.2,8,8,5.2,0,0,0,0
"November 9, 2021",Brant County Health Unit,8,8,5.2,6,7,3.9,0,0,0,0
"November 10, 2021",Brant County Health Unit,14,9,9.1,9,7,5.9,0,0,0,0
"November 11, 2021",Brant County Health Unit,9,10,5.9,16,8,10.4,0,0,0,0
"November 12, 2021",Brant County Health Unit,6,10,3.9,10,10,6.5,0,0,0,0
"November 13, 2021",Brant County Health Unit,8,9,5.2,1,10,0.7,0,0,0,0
"November 14, 2021",Brant County Health Unit,10,9,6.5,6,10,3.9,0,0,0,0
"November 15, 2021",Brant County Health Unit,8,9,5.2,8,8,5.2,0,0,0,0
"November 16, 2021",Brant County Health Unit,15,9,9.8,6,8,3.9,0,0,0,0
"November 17, 2021",Brant County Health Unit,12,10,7.8,21,8,13.7,1,0.7,1,0.7
"November 18, 2021",Brant County Health Unit,20,10,13,17,10,11.1,0,0,0,0
"November 19, 2021",Brant County Health Unit,21,11,13.7,8,10,5.2,0,0,0,0
"November 20, 2021",Brant County Health Unit,16,13,10.4,11,10,7.2,0,0,0,0
"November 21, 2021",Brant County Health Unit,10,15,6.5,21,11,13.7,0,0,0,0
"November 22, 2021",Brant County Health Unit,18,15,11.7,10,13,6.5,0,0,0,0
"November 23, 2021",Brant County Health Unit,16,16,10.4,18,13,11.7,0,0,0,0
"November 24, 2021",Brant County Health Unit,22,16,14.3,13,15,8.5,0,0,0,0
"November 25, 2021",Brant County Health Unit,19,18,12.4,23,14,15,0,0,0,0
"November 26, 2021",Brant County Health Unit,32,17,20.8,18,15,11.7,0,0,0,0
"November 27, 2021",Brant County Health Unit,19,19,12.4,31,16,20.2,0,0,0,0
"November 28, 2021",Brant County Health Unit,11,19,7.2,14,19,9.1,0,0,0,0
"November 29, 2021",Brant County Health Unit,21,20,13.7,11,18,7.2,0,0,0,0
"November 30, 2021",Brant County Health Unit,19,20,12.4,31,18,20.2,1,0.7,0,0
"December 1, 2021",Brant County Health Unit,30,20,19.5,16,20,10.4,1,0.7,0,0
"December 2, 2021",Brant County Health Unit,23,22,15,20,21,13,0,0,0,0
"December 3, 2021",Brant County Health Unit,28,22,18.2,8,20,5.2,1,0.7,0,0
"December 4, 2021",Brant County Health Unit,11,22,7.2,10,19,6.5,1,0.7,1,0.7
"December 5, 2021",Brant County Health Unit,17,20,11.1,20,16,13,0,0,0,0
"December 6, 2021",Brant County Health Unit,14,21,9.1,17,17,11.1,0,0,0,0
"December 7, 2021",Brant County Health Unit,24,20,15.6,31,17,20.2,2,1.3,0,0
"December 8, 2021",Brant County Health Unit,23,21,15,25,17,16.3,1,0.7,0,0
"December 9, 2021",Brant County Health Unit,12,20,7.8,32,19,20.8,0,0,0,0
"December 10, 2021",Brant County Health Unit,19,18,12.4,16,20,10.4,1,0.7,2,1.3
"December 11, 2021",Brant County Health Unit,18,17,11.7,11,22,7.2,1,0.7,0,0
"December 12, 2021",Brant County Health Unit,21,18,13.7,16,22,10.4,1,0.7,0,0
"December 13, 2021",Brant County Health Unit,28,19,18.2,14,21,9.1,0,0,0,0
"December 14, 2021",Brant County Health Unit,37,21,24.1,21,21,13.7,1,0.7,0,0
"December 15, 2021",Brant County Health Unit,37,23,24.1,27,19,17.6,2,1.3,0,0
"December 16, 2021",Brant County Health Unit,28,25,18.2,26,20,16.9,1,0.7,0,0
"December 17, 2021",Brant County Health Unit,35,27,22.8,32,19,20.8,0,0,0,0
"December 18, 2021",Brant County Health Unit,43,29,28,28,21,18.2,1,0.7,1,0.7
"December 19, 2021",Brant County Health Unit,61,33,39.7,23,23,15,0,0,0,0
"December 20, 2021",Brant County Health Unit,89,38,58,26,24,16.9,2,1.3,0,0
"December 21, 2021",Brant County Health Unit,94,47,61.2,22,26,14.3,1,0.7,0,0
"December 22, 2021",Brant County Health Unit,77,55,50.1,51,26,33.2,1,0.7,0,0
"December 23, 2021",Brant County Health Unit,102,61,66.4,121,30,78.8,1,0.7,0,0
"December 24, 2021",Brant County Health Unit,101,72,65.8,79,43,51.4,0,0,0,0
"December 25, 2021",Brant County Health Unit,68,81,44.3,67,50,43.6,0,0,0,0
"December 26, 2021",Brant County Health Unit,77,85,50.1,53,56,34.5,0,0,0,0
"December 27, 2021",Brant County Health Unit,183,87,119.2,104,60,67.7,0,0,0,0
"December 28, 2021",Brant County Health Unit,239,100,155.6,205,71,133.5,1,0.7,0,0
"December 29, 2021",Brant County Health Unit,234,121,152.4,171,97,111.4,0,0,1,0.7
"December 30, 2021",Brant County Health Unit,317,143,206.4,206,114,134.2,0,0,1,0.7
"December 31, 2021",Brant County Health Unit,137,174,89.2,170,126,110.7,1,0.7,0,0
"January 1, 2022",Brant County Health Unit,77,179,50.1,117,139,76.2,1,0.7,0,0
"January 2, 2022",Brant County Health Unit,90,181,58.6,124,147,80.8,4,2.6,0,0
"January 3, 2022",Brant County Health Unit,106,182,69,123,157,80.1,2,1.3,0,0
"January 4, 2022",Brant County Health Unit,111,171,72.3,136,159,88.6,1,0.7,0,0
"January 5, 2022",Brant County Health Unit,159,153,103.5,108,150,70.3,4,2.6,0,0
